# The client's tools/i18n/npcscript.en.tsv (Korean, English; \n \t \\ \xNN escapes) plus the lines only the Script table has.
제 이름은 크리스토퍼 클레인이에요. 다들 크리스라고 불러요. 여기 에슬라니안시에서 쭉 자랐죠. 부피가 크고 당장에는 쓰지 않는 물건들을 보관하시려면 제게 말해주세요. 조금 비싸지만 한번만 내면 그 다음부터는 무료로 맡아드려요. 저도 뭐 비싸다고 생각은 하지만, 이 가격이야 제가 정한게 아니라서.. 하실 의향이 있어요?	My name is Christopher Klein. Everyone calls me Chris. I grew up right here in Eslanian City. If you have bulky things you will not be needing for a while, tell me. It costs a little, but you pay once and it is free from then on. I think it is pricey myself, but the rate is not mine to set... Care to give it a try?
좋아. 보관하도록 하지. 여기 십만달러.	Fine. I will store some things. Here is a hundred thousand dollars.
내 보관함을 보고 싶은데.. 좀 보여주렴.	I would like to see my storage... show me, would you.
몬스터 사냥 퀘스트에 관하여 궁금한 것이 있는데.	I have some questions about the monster hunting quest.
몬스터 사냥 퀘스트를 완료했는데. 보상을 받고 싶어.	I have finished the monster hunting quest. I would like my reward.
몬스터 사냥 퀘스트를 수행하기 어려울 것 같아.	The monster hunting quest looks too hard for me.
음.. 생각해보도록 하지. 그러면 수고하렴.	Hmm... let me think about it. Keep up the good work.
이 일은 신용이 최고라구요. 아직까지 물건끼리 섞이거나 도난당한 적은 한번도 없었어요.	In this business, trust is everything. Not once has anything been mixed up or stolen.
맡길 물건이 있으면 제게 말씀해주세요.	If you have something to store, just say the word.
저도 빨리 뱀파이어들과 싸우고 싶어요!	I want to get out there and fight the vampires too!
제 애인이 보고 싶어요..	I miss my sweetheart...
안녕하세요?	Hello there.
여기 2층에 그루버가 파는 물건들 보셨나요? 능력치들을 높여주는 악세서리라니. 저같이 아직 수련이 덜 된 분들한테는 큰 도움이 될 거예요.	Have you seen what Gruber sells up on the second floor? Accessories that raise your stats. For someone as green as me, they would be a real help.
이제 블루드롭을 찾아 멀리까지 가지 않어서 편한 것 같아요. 그루버는 어디서 그런 물건들을 다 구한 걸까?	It is a relief not to have to travel far for Blue Drops any more. Where does Gruber find it all, I wonder?
퀘스트는요. 무엇보다도, 퀘스트 아이템을 얻었을 때 가장 좋은 것 같아요. 잠시밖에 사용할 수 없지만 말이죠	The best part of a quest is the quest item you get at the end, I think. Even if you only get to use it for a short while.
아직 많이 부족하지만, 퀘스트에 관하여 많이 공부해 두었어요. 모르는 것이 있으시면 믿고 저에게 물어봐 주세요.	I still have a lot to learn, but I have studied up on the quests. If there is anything you do not know, ask me and I will help.
지금까지 사냥한 몬스터들이 무효로 돌아갑니다. 정말로 퀘스트를 종료하시겠어요?	Every monster you have hunted so far will be forfeited. Do you really want to abandon the quest?
응.	Yes.
아니. 계속할래.	No. I will carry on.
수행중인 퀘스트가 없는걸요. 제가 가진 명단이 잘못되지 않았다면 말이에요.	You have no quest in progress. Unless my list is wrong, that is.
그럼 이만	Goodbye, then.
급한 사정이 생겼다면 어쩔수 없지요. 나중에 언제든 다시 한번 도전해보세요.	If something urgent has come up, there is nothing for it. Come and try again whenever you like.
새로운 헬멧과 방어구, 벨트들이 들어왔어요. 신형 방어구들은 꽤 튼튼하네요. 한번 보시겠어요?	New helmets, armour and belts have come in. The new armour is quite sturdy. Would you like to look?
대규모 사냥터로 가고싶어요.        	I want to go to the large hunting ground.
소규모 사냥터로 가고싶어요.            	I want to go to the small hunting ground.
다음에 다시 들르겠습니다. 안녕히 계세요.	I will come by again next time. Goodbye.
모사드야말로 세계에서 가장 뛰어난 정보기관이라고 할 수 있죠.	Mossad really is the finest intelligence service in the world.
요즘 한니발님은 잘 계시는지 모르겠군요. 한동안 뵙지도 못했는데..	I wonder how Hannibal is keeping these days. It has been a while since I saw him...
방어구들이 필요하시면 제게 말씀해주세요. 좋은 것을 추천해드리죠.	If you need armour, come to me. I will recommend something good.
헬멧을 쓰지 않으면 뱀파이어의 일격에도 목숨을 잃을 수 있어요.	Without a helmet, a single blow from a vampire can cost you your life.
장갑과 신발같은 방어구들은 요시하라에게 가보세요.	For gloves and boots and the like, go and see Yoshihara.
저에게 혹시 방패를 사려고 왔다면 정말 훌륭한 선택입니다. 검을 사용한다면 방패는 필수적이니까요.. 제가 만든 있는 물건을 한번 보시겠습니까? 아마 충분히 만족하실 겁니다.	If you have come to buy a shield, you have made an excellent choice. A shield is essential if you fight with a sword. Would you like to see what I have made? I think you will be more than satisfied.
저 역시 방패가 필요한데.. 괜찮은 것을 추천해주시겠습니까?	I need a shield myself... would you recommend a good one?
하스브로씨, 이것들을 팔고 싶습니다만.. 어떻습니까?	Hasbro, I would like to sell these. What do you say?
이 무기에 은도금을 해 주시겠습니까?	Would you silver-plate this weapon for me?
저에게는 아직 방패가 필요하진 않군요. 수고하십시요.	I do not need a shield just yet. Keep up the good work.
우리 가문은 대대로 그리스의 대장장이였습니다. 저도 마찬가지고요.	My family were blacksmiths in Greece for generations. As am I.
뱀파이어와 싸우기 위해서는.. 특별히 제작된 무기를 사용해야 합니다.	To fight a vampire, you need a weapon made specially for it.
일반적인 검이나 도를 사용해서는 뱀파이어에게 거의 피해를 주지 못합니다.	An ordinary sword or blade will barely scratch a vampire.
안녕하세요? 하스브로 하버만이라고 합니다.	Hello there. Hasbro Haberman, at your service.
성직자에게 축복받은 은으로 만든 무기들은 뱀파이어의 재생력을 떨어뜨립니다.	Weapons forged from silver blessed by a priest slow a vampire's regeneration.
도는 말이지. 힘만으로는 연마하기 힘든 것이라네. 힘도 중요한 조건이지만, 그것에 앞서 절제라는 것을 배워야하네. 자네 자신을 한번 돌아보게. 도를 배울 준비가 되었다고 생각한다면 내가 알고 있는 모든것을 자네에게 전수해주겠네.	The blade, you see, is not something you master by strength alone. Strength matters, but before that you must learn restraint. Take a good look at yourself. If you believe you are ready to learn the blade, I will pass on everything I know.
여와, 제게 기술을 가르쳐 주십시요.	Nuwa, teach me your techniques.
도를 사고 싶습니다. 좀 볼 수 있을까요?	I would like to buy a blade. May I see them?
제가 가지고 있는 물건들을 팔고 싶습니다.	I would like to sell what I am carrying.
다음에 뵙겠습니다. 이만.	I will see you next time. Farewell.
내가 죽인 건 사람이 아니라 뱀파이어였다네. 단지 그 뿐이야.	What I killed were not people. They were vampires. That is all there is to it.
아직도 나는 스스로를 절제할 수 없는 것 같다네.	Even now I do not think I can restrain myself.
검에 비해 도는 무겁고 느리다네. 그걸 명심하게.	Compared to a sword, a blade is heavy and slow. Keep that in mind.
뱀파이어를 만나면 우선 양팔을 날려버리게. 머리는 그 다음이야.	When you meet a vampire, take both arms off first. The head comes after.
하스브로나 스마이로비치에게 가서 무기에 은도금을 해 달라고 하게나.	Go to Hasbro or Smirovich and have them silver-plate your weapon.
검이든 도든 그걸 어떻게 사용하느냐가 중요하네.	Sword or blade, what matters is how you use it.
자네. 검에 대해서 알고 싶은가? 검이란 것은 말일세. 사용하기전 항상 마음을 가다듬고 자신을 정리해야하네. 정신이 흐트러지면 검기 또한 흐트러지기 때문이지. 그러니 검을 사용하기 앞서 자신을 다스리는 일이 중요하네. 검을 다룰 준비가 되었는가?	You. Do you wish to learn the sword? The sword is this: before you use it, you must always still your mind and put yourself in order. A scattered spirit makes for a scattered blade. So mastering yourself comes before wielding the sword. Are you ready to take one up?
미스터 한. 제게 새로운 기술을 전수시켜 주십시요.	Mister Han. Pass on a new technique to me.
기술 연마보다는 새로운 검을 보고 싶습니다.	Rather than training, I would like to see your new swords.
제가 수집해온 검들을 팔고 싶습니다.	I would like to sell the swords I have collected.
다음에 기회가 되면 다시 들르겠습니다.	I will stop by again when I get the chance.
미련한 자들이 내게 소드마스터라고 한다지. 난 아직 멀었어.	Fools call me a sword master. I have a long way to go yet.
좀더 검을 잘 다루게 되면 방패따윈 필요없다네. 검이 곧 방패니깐 말이야.	Handle a sword well enough and you will have no need of a shield. The sword is the shield.
검은 원래 사람을 죽이기 위해서 태어났지만, 사람을 살리는 검도 있다네.	The sword was born to kill, but there are swords that save lives too.
검에 은도금을 하려면 스마이로비치나 하스브로에게 말하게나.	To have a sword silver-plated, speak to Smirovich or Hasbro.
검 실력을 높이려면 하루에 최소한 만번은 휘둘러야하지.	To improve your swordsmanship you must swing at least ten thousand times a day.
검 기술을 배우고 싶으면 언제라도 말하게. 단 기본은 갖춰와야 하네.	Say the word whenever you wish to learn swordsmanship. Only come with the basics in hand.
자네가 만들어놓은 문제들 때문에 지금 상부에서는 골머리를 썩고 있지. 그것들을 내가 처리해 줄 수 있는데. 어때? 하겠는가? 대신 그에 합당한 댓가를 치뤄야하네. 자네가 기부한 돈은 E.V.E의 활동자금으로 사용되니... 좋은 일 아닌가?	Headquarters is tearing its hair out over the mess you have made. I can take care of it for you. Well? Shall I? It will cost you what it is worth, mind. The money you donate funds E.V.E.'s work... a good thing, no?
10000달러를 기부하겠습니다.	I will donate 10,000 dollars.
50000달러를 기부하겠습니다.	I will donate 50,000 dollars.
100000달러를 기부하겠습니다.	I will donate 100,000 dollars.
500000달러를 기부하겠습니다.	I will donate 500,000 dollars.
1000000달러를 기부하겠습니다.	I will donate 1,000,000 dollars.
레어 마스터에 대한 정보를 알고 싶습니다.	I would like information about the Rare Master.
제 젬스톤을 아이템으로 교환하겠습니다.	I will trade my gemstone for an item.
돈도 없고, 기부할 생각도 없습니다. 수고하십시요.	I have no money and no intention of donating. Keep up the good work.
요즘 세상에는 진정한 기사도 정신을 가진 인물이 없는 것 같네만.. 자네는 어떻게 생각하는가?	It seems nobody in the world today has any real chivalry left in them... what do you think?
어쩌면 뱀파이어들은 신이 불경스러운 인간들을 멸하기 위해서 보낸 묵시록의 천사들일지도 모르겠네.	Perhaps the vampires are the angels of the apocalypse, sent by God to destroy an impious mankind.
내게 주어진 임무만 아니었다면 당장 나도 뱀파이어들과 싸우러 나갈텐데..	Were it not for the duty laid on me, I would go out and fight the vampires myself this instant...
자네도 내가 늙었다고 생각하는가? 천만의 말씀. 나는 아직 정정하다고. 은퇴는.. 80세가 넘어서나 생각해볼걸세.	Do you think I am old too? Nonsense. I am still in my prime. Retirement... I might consider it past eighty.
그루버가 요즘 어떻게 지내는지 자네 혹시 알고 있나? 내가 언젠가 그의 목숨을 구해준 적이 있다네.	Do you happen to know how Gruber is getting on these days? I saved his life once, you know.
가끔 슬레이어들 중에서도 돈을 인생의 가장 큰 목적으로 삼거나.. 뱀파이어를 죽일 때의 쾌감을 즐기는 족속들이 보인단 말이야. 말세지 말세야.	Now and then, even among the slayers, you find the sort who make money the whole point of their lives... or who relish the thrill of killing a vampire. The end times, I tell you.
뒤에서 보고만 있기엔 내가 아직 젊다고 생각하네. 자네도 말이지.. 나처럼 나이가 들어도 젊다는 생각을 잊지말게나.	I still consider myself too young to stand back and watch. And you... even when you are as old as I am, do not forget to think of yourself as young.
검술에 있어서 한을 따라갈 자는 없다고 보네. 내가 보기에 그는 최고지만, 그는 그렇게 생각하는 것 같지 않더군. 겸손한 사람이야.	In swordsmanship I do not believe anyone matches Han. To my eye he is the finest there is, though he does not seem to think so. A humble man.
자네가 하는 일에 자부심을 갖는 것은 중요하네. 항상 자네가 힘들때마다 일으켜 세워줄 원동력과 같으니까 말이야.	Taking pride in your work matters. It is the engine that will pick you up every time things get hard.
절대 적에게 등을 보이지 말게.	Never show your back to the enemy.
그놈들에게 무릎을 꿇느니, 차라리 목숨을 끊는 것을 택하겠네.	Sooner than kneel to those creatures, I would take my own life.
내가 뱀파이어와 싸울 때면 곁엔 언제나 애마 썬더버드가 있었는데.. 그때가 그립구만. 지금은 내가 직접 싸우기엔 벅차지만 말이야 대신해서 내 오토바이들을 타고 싸워줘. 싸울때 큰 힘이 될 꺼야, 내 오토바이 보여주지.	When I fought the vampires, my beloved Thunderbird was always at my side... I miss those days. I am past doing the fighting myself now, so ride one of my bikes and fight in my place. It will serve you well out there. Let me show you what I have.
괜찮은 모터사이클을 골라주세요.	Pick me out a decent motorcycle.
제가 가지고 있는 물건들을 팔고 싶군요.	I would like to sell what I am carrying.
제 모터사이클이 어디 있는지 알고 싶군요.	I would like to know where my motorcycle is.
제 오토바이를 찾고 싶군요.	I would like to collect my bike.
다음에 사도록 하겠습니다. 수고하세요 잭.	I will buy one next time. Keep up the good work, Jack.
내가 한때 잘나가는 폭주족 대장이었다면 믿을 수 있겠냐?	Would you believe I was once the leader of a pretty famous biker gang?
이 바이크야말로 나의 진정한 친구라고 생각해. 그렇지않아?	This bike is my one true friend, I reckon. Would you not say so?
헬멧없이 모터싸이클을 타고 시속 150Km 로 달려보면 내 맘을 알게 될꺼야.	Ride a motorcycle at 150 kph with no helmet and you will understand how I feel.
뭐 사고 싶은 바이크라도 있어? 내게 말만 하라구.	Is there a bike you fancy? Just say the word.
붉은머리의 잭이라는 이름을 들으면, 캔자스 사람들은 벌벌 떨었었지. 하하.	The people of Kansas used to tremble at the name Red-Haired Jack. Ha ha.
어.. 왔어요? 음.. 약간 바쁜데.. 헤헤.. 지금 막 굉장한걸 생각하고 있었거든요.. 뭐 그래도 할 수 없죠. 무엇을 도와드릴까요?	Oh... you are here? Hmm... I am a little busy... heh heh... I was just thinking of something incredible. Well, it cannot be helped. What can I do for you?
제 장비들의 수리를 부탁드립니다. 데이비드.	Please repair my equipment, David.
칼리고 던전(레벨별 전쟁존)으로 이동하고 싶은데요.	I would like to go to the Caligo Dungeon (the level-based war zone).
아니요. 계속 하세요. 방해해서 미안해요.	No. Carry on. Sorry to interrupt.
어.. 이건 이렇게 하면 될 것 같은데.. 음..	Er... I think this goes like this... hmm...
헤헤.. 좋아.. 아. 아니에요. 혼잣말이에요.	Heh heh... good... ah. Never mind. Talking to myself.
다른 건 몰라도 총기 수리만큼은 제가 아마 일인자일거에요. 헤헤.	Whatever else I may be, when it comes to repairing firearms I am probably second to none. Heh heh.
뭐 고치고 싶은 물건 있으면 가지고 오세요.	If you have something you want fixed, bring it over.
헤헤. 안녕하세요?	Heh heh. Hello there.
항상 뱀파이어와 싸우느라 힘들겠구만. 매사에 조심하도록 하게. 무엇보다도 중요한건 생명이라구. 중요한 물건은 나에게 맡기고, 전투에만 모든 신경을 집중하도록 하게.	Fighting vampires all the time must be hard on you. Take care in everything you do. Nothing matters more than staying alive. Leave your valuables with me and put every scrap of your attention into the fight.
보관함을 사고 싶습니다.	I would like to buy storage.
제 물건들을 볼 수 있을까요?	May I see my things?
수고하세요. 케빈.	Keep up the good work, Kevin.
사람의 미래는 알 수 없다네. 언제 어디서 어떤 사건이 터질지..	There is no telling a person's future. When and where the next disaster falls...
가끔은 넓은 들판을 달리거나, 깊은 강에서 수영을 하고 싶을 때가 있다네.	Sometimes I want to run across an open field, or swim in a deep river.
뱀파이어를 하나 더 죽이기보다는 자신의 몸을 보호하도록 노력하게.	Rather than killing one more vampire, work at protecting yourself.
오늘도 수고가 많네. 몸조심하게.	Another hard day. Take care of yourself.
보관하고 싶은 물건이 있으면 언제든지 와서 이야기해.	If you have something to store, come and tell me any time.
만약 뱀파이어에게 물렸다면 나한테 즉시 달려오는 게 나을 거야. 자신의 힘만 믿고 덤비다간 쉽게 다치기 마련이지. 뭐 조금 다쳤다고 쉽게 죽진 않지만 말야.. 어디 한번 볼까?	If a vampire bites you, you had better come running to me at once. Charge in trusting your own strength and you will get hurt easily enough. Not that a scratch will kill you... shall I take a look?
지금 당장 치료받고 싶습니다.	I would like treatment right now.
치료 앰플을 살 수 있겠습니까?	Could I buy some treatment ampoules?
초보유저 사냥터(테메리에 성지)로 이동하고 싶습니다.	I would like to go to the beginner hunting ground (the Temerie holy ground).
수고하세요 살라만더.	Keep up the good work, Salamander.
어디.. 괜찮은 남자 있으면 소개시켜줘.	If you find a decent man somewhere, introduce me.
인간과 뱀파이어의 DNA 구조가 다르다는 사실에 대해서 어떻게 생각해? 흥미롭지 않아?	What do you make of the fact that human and vampire DNA are structured differently? Fascinating, is it not?
뱀파이어의 생체조직이 더 필요하단 말이야… 흠.	I need more vampire tissue... hmm.
뱀파이어의 마법은 아마 뱀파이어의 DNA의 구조에서 발현되는 것이 아닐까?	Might vampire magic not arise out of the structure of vampire DNA?
치료 앰플은 많이 구비되어 있으니깐, 말만 하라구.	I keep plenty of treatment ampoules in stock, so just say the word.
항상 체력이 부족하거나, 실질적으로 전투에서 도움이 될만한 물건을 찾는다면 2층의 악세사리들을 살펴보라고.	If you are always short on stamina, or looking for something that genuinely helps in a fight, take a look at the accessories on the second floor.
방탄복이나 벨트, 헬멧이 필요하면 제게 말씀하세요. 뭐 저도 좋다고 이걸 파는 건 아니지만, 임무는 임무니깐요.	If you need body armour, a belt or a helmet, tell me. Not that I sell this because I want to, but duty is duty.
예. 괜찮은 방어구들이 필요합니다.	Yes. I need some decent armour.
아. 전 이번엔 물건을 팔려고 왔습니다.	Ah. I have come to sell something this time.
소냐. 수고하세요. 조만간 근신이 풀릴테니 걱정마세요.	Sonya. Keep up the good work. Your suspension will be lifted soon, so do not worry.
오늘따라 죽은 그이가.. 보고 싶어요..	Today of all days I miss him... the man I lost...
제 애인은 그 유명한 SWAT팀의 리더였어요.	My sweetheart was the leader of that famous SWAT team.
제가 이렇게 된건 다 그놈의 뱀파이어들 때문이에요. 죽일놈들.	Everything that happened to me is down to those vampires. Damn them.
저도 잘하려구 그랬는데.. 꼭 이렇게 근신을 시켜야 하는 건가요?	I was trying to do the job well... did they really have to suspend me for it?
차라리 혼자서 뱀파이어 사냥할때가 훨씬 더 자유로왔는데.	I had far more freedom back when I hunted vampires alone.
이젠 다시 전투에 참가하고 싶어요..	I want to be back in the fight now...
가끔씩 보면 말이야.. 뛰어난 무기와 방어구만 찾아다니는 사람들이 보이는데, 그런 사람일수록 일찍 죽게 되어 있지. 진정한 전사는 그 어떤 상황에서도 주위의 모든 것을 무기로 활용할 수 있거든. 그렇다고, 아무것도 가지고 다니지 말라는 소리는 아니야. 기본적인 것만 있으면 된다는 뜻이지. 어디 한번 골라보라구.	Now and then you see people who do nothing but chase after superior weapons and armour, and it is exactly that sort who die early. A true warrior can turn anything around them into a weapon, whatever the situation. Not that I am telling you to carry nothing. Only that the basics are enough. Take a look.
괜찮은 장비가 있다면 사고 싶군요.	If you have decent equipment, I would like to buy some.
필요없는 것들을 팔고 싶습니다.	I would like to sell what I do not need.
다음에 오겠습니다.	I will come back another time.
기본기에 충실한 사람만이 최후까지 살아남는다는 사실을 명심해.	Bear in mind that only those grounded in the basics survive to the end.
연습이 아니라 실전에서 경험을 쌓도록 하라구.	Build your experience in real fights, not in practice.
내 과거에 대해서는 제발 묻지 말아줘.	Please do not ask me about my past.
그냥 크로우라고 부르면 된다니깐. 까마귀라는 뜻이야.	Just call me Crow. As in the bird.
필요한 물품이 있으면 말해봐. 내일까지 준비해놓을테니.	Tell me what you need and I will have it ready by tomorrow.
내 귀걸이 멋지지 않아요? 물론 이건 그냥 모조품일 뿐이지만.. 아. 여기 악세서리들은 다 진품입니다. 바티칸의 금고에서 몽땅 털어와도 이보다는 좋지 않을 꺼에요. 그리고 전투에서 실제로 유용하게 쓰이는 것들이죠. 하하	Are my earrings not splendid? These are only imitations, of course... ah, but the accessories here are all genuine. You could empty the Vatican's vaults and not find better. And they are genuinely useful in a fight. Ha ha.
여기서 나가고 싶어요.       	I want to get out of here.
라옴던전 1층으로 가고싶어요.        	I want to go to the first floor of Laom Dungeon.
